city,date,program_area,unoccupied_rooms,total_shelter_program,occupancy_rate
Scarborough,2023-06-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-27T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-06-27T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-06-27T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-06-27T00:00:00Z,COVID-19 Response,1,4,99.24
Scarborough,2023-06-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-07-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-03T00:00:00Z,COVID-19 Response,1,4,99.03
Scarborough,2023-08-03T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-08-03T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-08-03T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-08-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-23T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-23T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-23T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-24T00:00:00Z,COVID-19 Response,1,3,100
Scarborough,2023-08-24T00:00:00Z,COVID-19 Response,1,3,99.69
Scarborough,2023-08-24T00:00:00Z,COVID-19 Response,1,3,100
Scarborough,2023-08-25T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-25T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-25T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-26T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-26T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-26T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-27T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-27T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-27T00:00:00Z,COVID-19 Response,0,3,100
Scarborough,2023-08-28T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-08-28T00:00:00Z,COVID-19 Response,1,4,92.86
Scarborough,2023-08-28T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-08-28T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-08-29T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-08-29T00:00:00Z,COVID-19 Response,1,4,92.86
Scarborough,2023-08-29T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-08-29T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-08-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-08-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-09-13T00:00:00Z,COVID-19 Response,0,4,100
